Motifs
"[26, 118, 242, 273, 335, 457, 610, 976, 1132, 1163, 1223]"
"[824, 855, 885, 916, 1009, 1040, 1071, 1102]"
"[57, 87, 149, 180, 365, 396, 426, 503, 533, 564, 641, 672]"
