Motifs
"[190, 265, 302, 339, 413, 636, 711, 860]"
"[19, 93, 167, 242, 390, 464, 614, 688, 762, 800, 837, 911, 948, 986, 1061]"
"[146, 220, 369, 443, 666, 741, 890, 1113]"
